state,county,date,cases,deaths,all_hospital_beds,hospitalized_covid_confirmed_patients,hospitalized_covid_patients,hospitalized_suspected_covid_patients,icu_available_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients
Washington,Klickitat,2020-03-25,6,0.0,,,,,,,
Washington,Lewis,2020-03-25,5,0.0,,,,,,,
Washington,Lincoln,2020-03-25,1,0.0,,,,,,,
Washington,Mason,2020-03-25,2,0.0,,,,,,,
Washington,Okanogan,2020-03-25,1,0.0,,,,,,,
Washington,Pierce,2020-03-25,155,2.0,,,,,,,
Washington,San Juan,2020-03-25,2,0.0,,,,,,,
Washington,Skagit,2020-03-25,63,1.0,,,,,,,
Washington,Snohomish,2020-03-25,633,15.0,,,,,,,
Washington,Spokane,2020-03-25,55,0.0,,,,,,,
Washington,Stevens,2020-03-25,2,0.0,,,,,,,
Washington,Thurston,2020-03-25,14,0.0,,,,,,,
Washington,Walla Walla,2020-03-25,3,0.0,,,,,,,
Washington,Whatcom,2020-03-25,66,2.0,,,,,,,
Washington,Whitman,2020-03-25,2,0.0,,,,,,,
Washington,Yakima,2020-03-25,51,1.0,,,,,,,
Washington,Adams,2020-03-26,3,0.0,,,,,,,
Washington,Benton,2020-03-26,19,4.0,,,,,,,
Washington,Chelan,2020-03-26,11,1.0,,,,,,,
Washington,Clallam,2020-03-26,5,0.0,,,,,,,
Washington,Clark,2020-03-26,48,5.0,,,,,,,
Washington,Columbia,2020-03-26,1,0.0,,,,,,,
Washington,Cowlitz,2020-03-26,7,0.0,,,,,,,
Washington,Douglas,2020-03-26,5,0.0,,,,,,,
Washington,Ferry,2020-03-26,1,0.0,,,,,,,
Washington,Franklin,2020-03-26,7,0.0,,,,,,,
Washington,Grant,2020-03-26,33,1.0,,,,,,,
Washington,Grays Harbor,2020-03-26,1,0.0,,,,,,,
Washington,Island,2020-03-26,64,1.0,,,,,,,
Washington,Jefferson,2020-03-26,11,0.0,,,,,,,
Washington,King,2020-03-26,1579,111.0,,,,,,,
Washington,Kitsap,2020-03-26,33,0.0,,,,,,,
Washington,Kittitas,2020-03-26,8,0.0,,,,,,,
Washington,Klickitat,2020-03-26,7,0.0,,,,,,,
Washington,Lewis,2020-03-26,5,0.0,,,,,,,
Washington,Lincoln,2020-03-26,1,0.0,,,,,,,
Washington,Mason,2020-03-26,2,0.0,,,,,,,
Washington,Okanogan,2020-03-26,1,0.0,,,,,,,
Washington,Pierce,2020-03-26,186,4.0,,,,,,,
Washington,San Juan,2020-03-26,3,0.0,,,,,,,
Washington,Skagit,2020-03-26,78,1.0,,,,,,,
Washington,Snohomish,2020-03-26,778,18.0,,,,,,,
Washington,Spokane,2020-03-26,67,0.0,,,,,,,
Washington,Stevens,2020-03-26,2,0.0,,,,,,,
Washington,Thurston,2020-03-26,24,0.0,,,,,,,
Washington,Unknown,2020-03-26,65,0.0,,,,,,,
Washington,Walla Walla,2020-03-26,3,0.0,,,,,,,
Washington,Whatcom,2020-03-26,86,4.0,,,,,,,
Washington,Whitman,2020-03-26,3,0.0,,,,,,,
Washington,Yakima,2020-03-26,61,2.0,,,,,,,
Washington,Adams,2020-03-27,5,0.0,,,,,,,
Washington,Benton,2020-03-27,42,5.0,,,,,,,
Washington,Chelan,2020-03-27,14,2.0,,,,,,,
Washington,Clallam,2020-03-27,5,0.0,,,,,,,
Washington,Clark,2020-03-27,76,6.0,,,,,,,
Washington,Columbia,2020-03-27,1,0.0,,,,,,,
Washington,Cowlitz,2020-03-27,7,0.0,,,,,,,
Washington,Douglas,2020-03-27,5,0.0,,,,,,,
Washington,Ferry,2020-03-27,1,0.0,,,,,,,
Washington,Franklin,2020-03-27,12,0.0,,,,,,,
Washington,Grant,2020-03-27,42,1.0,,,,,,,
Washington,Grays Harbor,2020-03-27,1,0.0,,,,,,,
Washington,Island,2020-03-27,79,1.0,,,,,,,
Washington,Jefferson,2020-03-27,11,0.0,,,,,,,
Washington,King,2020-03-27,1830,127.0,,,,,,,
Washington,Kitsap,2020-03-27,42,1.0,,,,,,,
Washington,Kittitas,2020-03-27,8,0.0,,,,,,,
Washington,Klickitat,2020-03-27,7,0.0,,,,,,,
Washington,Lewis,2020-03-27,7,0.0,,,,,,,
Washington,Lincoln,2020-03-27,1,0.0,,,,,,,
Washington,Mason,2020-03-27,2,0.0,,,,,,,
Washington,Okanogan,2020-03-27,2,0.0,,,,,,,
Washington,Pierce,2020-03-27,231,5.0,,,,,,,
Washington,San Juan,2020-03-27,3,0.0,,,,,,,
Washington,Skagit,2020-03-27,91,1.0,,,,,,,
Washington,Skamania,2020-03-27,1,0.0,,,,,,,
Washington,Snohomish,2020-03-27,913,23.0,,,,,,,
Washington,Spokane,2020-03-27,86,1.0,,,,,,,
Washington,Stevens,2020-03-27,3,0.0,,,,,,,
Washington,Thurston,2020-03-27,27,0.0,,,,,,,
Washington,Unknown,2020-03-27,43,0.0,,,,,,,
Washington,Walla Walla,2020-03-27,3,0.0,,,,,,,
Washington,Whatcom,2020-03-27,92,4.0,,,,,,,
Washington,Whitman,2020-03-27,5,0.0,,,,,,,
Washington,Yakima,2020-03-27,72,2.0,,,,,,,
Washington,Adams,2020-03-28,5,0.0,,,,,,,
Washington,Benton,2020-03-28,56,5.0,,,,,,,
Washington,Chelan,2020-03-28,14,2.0,,,,,,,
Washington,Clallam,2020-03-28,5,0.0,,,,,,,
Washington,Clark,2020-03-28,82,6.0,,,,,,,
Washington,Columbia,2020-03-28,1,0.0,,,,,,,
Washington,Cowlitz,2020-03-28,10,0.0,,,,,,,
Washington,Douglas,2020-03-28,5,0.0,,,,,,,
Washington,Ferry,2020-03-28,1,0.0,,,,,,,
Washington,Franklin,2020-03-28,16,0.0,,,,,,,
Washington,Grant,2020-03-28,44,1.0,,,,,,,
Washington,Grays Harbor,2020-03-28,1,0.0,,,,,,,
Washington,Island,2020-03-28,92,1.0,,,,,,,
Washington,Jefferson,2020-03-28,13,0.0,,,,,,,
Washington,King,2020-03-28,2079,138.0,,,,,,,
Washington,Kitsap,2020-03-28,49,1.0,,,,,,,
Washington,Kittitas,2020-03-28,8,0.0,,,,,,,
Washington,Klickitat,2020-03-28,7,0.0,,,,,,,
Washington,Lewis,2020-03-28,7,0.0,,,,,,,
Washington,Lincoln,2020-03-28,1,0.0,,,,,,,
Washington,Mason,2020-03-28,2,0.0,,,,,,,
Washington,Okanogan,2020-03-28,3,0.0,,,,,,,
Washington,Pierce,2020-03-28,282,5.0,,,,,,,
Washington,San Juan,2020-03-28,4,0.0,,,,,,,
Washington,Skagit,2020-03-28,97,3.0,,,,,,,
Washington,Skamania,2020-03-28,1,0.0,,,,,,,
Washington,Snohomish,2020-03-28,912,23.0,,,,,,,
Washington,Spokane,2020-03-28,108,2.0,,,,,,,
Washington,Stevens,2020-03-28,3,0.0,,,,,,,
Washington,Thurston,2020-03-28,33,0.0,,,,,,,
Washington,Unknown,2020-03-28,158,0.0,,,,,,,
Washington,Walla Walla,2020-03-28,4,0.0,,,,,,,
Washington,Whatcom,2020-03-28,102,4.0,,,,,,,
Washington,Whitman,2020-03-28,6,0.0,,,,,,,
Washington,Yakima,2020-03-28,100,2.0,,,,,,,
Washington,Adams,2020-03-29,7,0.0,,,,,,,
Washington,Benton,2020-03-29,101,5.0,,,,,,,
Washington,Chelan,2020-03-29,15,2.0,,,,,,,
Washington,Clallam,2020-03-29,6,0.0,,,,,,,
Washington,Clark,2020-03-29,90,6.0,,,,,,,
Washington,Columbia,2020-03-29,1,0.0,,,,,,,
Washington,Cowlitz,2020-03-29,13,0.0,,,,,,,
Washington,Douglas,2020-03-29,5,0.0,,,,,,,
Washington,Ferry,2020-03-29,1,0.0,,,,,,,
Washington,Franklin,2020-03-29,32,0.0,,,,,,,
Washington,Grant,2020-03-29,58,1.0,,,,,,,
Washington,Grays Harbor,2020-03-29,1,0.0,,,,,,,
Washington,Island,2020-03-29,95,1.0,,,,,,,
Washington,Jefferson,2020-03-29,14,0.0,,,,,,,
Washington,King,2020-03-29,2163,146.0,,,,,,,
Washington,Kitsap,2020-03-29,56,1.0,,,,,,,
Washington,Kittitas,2020-03-29,8,0.0,,,,,,,
Washington,Klickitat,2020-03-29,7,1.0,,,,,,,
Washington,Lewis,2020-03-29,10,0.0,,,,,,,
Washington,Lincoln,2020-03-29,1,0.0,,,,,,,
Washington,Mason,2020-03-29,2,0.0,,,,,,,
Washington,Okanogan,2020-03-29,3,0.0,,,,,,,
Washington,Pierce,2020-03-29,318,6.0,,,,,,,
Washington,San Juan,2020-03-29,4,0.0,,,,,,,
Washington,Skagit,2020-03-29,101,3.0,,,,,,,
Washington,Skamania,2020-03-29,1,0.0,,,,,,,
Washington,Snohomish,2020-03-29,1067,23.0,,,,,,,
Washington,Spokane,2020-03-29,140,4.0,,,,,,,
Washington,Stevens,2020-03-29,3,0.0,,,,,,,
Washington,Thurston,2020-03-29,36,0.0,,,,,,,
Washington,Unknown,2020-03-29,262,0.0,,,,,,,
Washington,Walla Walla,2020-03-29,7,0.0,,,,,,,
Washington,Whatcom,2020-03-29,116,7.0,,,,,,,
Washington,Whitman,2020-03-29,6,0.0,,,,,,,
Washington,Yakima,2020-03-29,147,3.0,,,,,,,
Washington,Adams,2020-03-30,7,0.0,,,,,,,
Washington,Benton,2020-03-30,101,5.0,,,,,,,
Washington,Chelan,2020-03-30,15,2.0,,,,,,,
Washington,Clallam,2020-03-30,6,0.0,,,,,,,
Washington,Clark,2020-03-30,110,6.0,,,,,,,
Washington,Columbia,2020-03-30,1,0.0,,,,,,,
Washington,Cowlitz,2020-03-30,13,0.0,,,,,,,
Washington,Douglas,2020-03-30,5,0.0,,,,,,,
Washington,Ferry,2020-03-30,1,0.0,,,,,,,
Washington,Franklin,2020-03-30,32,0.0,,,,,,,
Washington,Grant,2020-03-30,62,0.0,,,,,,,
Washington,Grays Harbor,2020-03-30,1,0.0,,,,,,,
Washington,Island,2020-03-30,95,1.0,,,,,,,
Washington,Jefferson,2020-03-30,14,0.0,,,,,,,
Washington,King,2020-03-30,2332,152.0,,,,,,,
Washington,Kitsap,2020-03-30,63,1.0,,,,,,,
Washington,Kittitas,2020-03-30,8,0.0,,,,,,,
Washington,Klickitat,2020-03-30,7,1.0,,,,,,,
Washington,Lewis,2020-03-30,10,0.0,,,,,,,
Washington,Lincoln,2020-03-30,1,0.0,,,,,,,
Washington,Mason,2020-03-30,2,0.0,,,,,,,
Washington,Okanogan,2020-03-30,3,0.0,,,,,,,
Washington,Pierce,2020-03-30,353,6.0,,,,,,,
Washington,San Juan,2020-03-30,4,0.0,,,,,,,
Washington,Skagit,2020-03-30,101,3.0,,,,,,,
Washington,Skamania,2020-03-30,1,0.0,,,,,,,
Washington,Snohomish,2020-03-30,1126,30.0,,,,,,,
Washington,Spokane,2020-03-30,140,4.0,,,,,,,
Washington,Stevens,2020-03-30,4,0.0,,,,,,,
Washington,Thurston,2020-03-30,43,0.0,,,,,,,
Washington,Unknown,2020-03-30,243,0.0,,,,,,,
Washington,Walla Walla,2020-03-30,7,0.0,,,,,,,
Washington,Whatcom,2020-03-30,116,7.0,,,,,,,
Washington,Whitman,2020-03-30,6,0.0,,,,,,,
Washington,Yakima,2020-03-30,147,3.0,,,,,,,
Washington,Adams,2020-03-31,7,0.0,,,,,,,
Washington,Benton,2020-03-31,101,6.0,,,,,,,
Washington,Chelan,2020-03-31,15,2.0,,,,,,,
Washington,Clallam,2020-03-31,6,0.0,,,,,,,
Washington,Clark,2020-03-31,116,6.0,,,,,,,
Washington,Columbia,2020-03-31,1,0.0,,,,,,,
Washington,Cowlitz,2020-03-31,13,0.0,,,,,,,
Washington,Douglas,2020-03-31,5,0.0,,,,,,,
Washington,Ferry,2020-03-31,1,0.0,,,,,,,
Washington,Franklin,2020-03-31,33,0.0,,,,,,,
Washington,Grant,2020-03-31,62,0.0,,,,,,,
Washington,Grays Harbor,2020-03-31,1,0.0,,,,,,,
Washington,Island,2020-03-31,106,3.0,,,,,,,
Washington,Jefferson,2020-03-31,14,0.0,,,,,,,
Washington,King,2020-03-31,2332,152.0,,,,,,,
Washington,Kitsap,2020-03-31,63,1.0,,,,,,,
Washington,Kittitas,2020-03-31,8,0.0,,,,,,,
Washington,Klickitat,2020-03-31,7,1.0,,,,,,,
Washington,Lewis,2020-03-31,10,0.0,,,,,,,
Washington,Lincoln,2020-03-31,1,0.0,,,,,,,
Washington,Mason,2020-03-31,2,0.0,,,,,,,
Washington,Okanogan,2020-03-31,3,0.0,,,,,,,
Washington,Pierce,2020-03-31,353,6.0,,,,,,,
Washington,San Juan,2020-03-31,4,0.0,,,,,,,
Washington,Skagit,2020-03-31,101,3.0,,,,,,,
Washington,Skamania,2020-03-31,1,0.0,,,,,,,
Washington,Snohomish,2020-03-31,1228,32.0,,,,,,,
Washington,Spokane,2020-03-31,140,4.0,,,,,,,
Washington,Stevens,2020-03-31,4,0.0,,,,,,,
Washington,Thurston,2020-03-31,48,0.0,,,,,,,
Washington,Unknown,2020-03-31,231,0.0,,,,,,,
Washington,Walla Walla,2020-03-31,7,0.0,,,,,,,
Washington,Whatcom,2020-03-31,116,7.0,,,,,,,
Washington,Whitman,2020-03-31,6,0.0,,,,,,,
Washington,Yakima,2020-03-31,147,3.0,,,,,,,
Washington,Adams,2020-04-01,14,0.0,,,,,,,
Washington,Benton,2020-04-01,108,6.0,,,,,,,
Washington,Chelan,2020-04-01,15,2.0,,,,,,,
Washington,Clallam,2020-04-01,8,0.0,,,,,,,
Washington,Clark,2020-04-01,130,6.0,,,,,,,
Washington,Columbia,2020-04-01,1,0.0,,,,,,,
Washington,Cowlitz,2020-04-01,18,0.0,,,,,,,
Washington,Douglas,2020-04-01,5,0.0,,,,,,,
Washington,Ferry,2020-04-01,1,0.0,,,,,,,
Washington,Franklin,2020-04-01,33,0.0,,,,,,,
Washington,Grant,2020-04-01,73,0.0,,,,,,,
Washington,Grays Harbor,2020-04-01,1,0.0,,,,,,,
Washington,Island,2020-04-01,114,3.0,,,,,,,
Washington,Jefferson,2020-04-01,17,0.0,,,,,,,
Washington,King,2020-04-01,2498,166.0,,,,,,,
Washington,Kitsap,2020-04-01,74,1.0,,,,,,,
Washington,Kittitas,2020-04-01,10,0.0,,,,,,,
Washington,Klickitat,2020-04-01,9,1.0,,,,,,,
Washington,Lewis,2020-04-01,10,0.0,,,,,,,
Washington,Lincoln,2020-04-01,1,0.0,,,,,,,
Washington,Mason,2020-04-01,6,0.0,,,,,,,
Washington,Okanogan,2020-04-01,3,0.0,,,,,,,
Washington,Pierce,2020-04-01,424,7.0,,,,,,,
Washington,San Juan,2020-04-01,6,0.0,,,,,,,
Washington,Skagit,2020-04-01,143,4.0,,,,,,,
Washington,Skamania,2020-04-01,1,0.0,,,,,,,
Washington,Snohomish,2020-04-01,1304,39.0,,,,,,,
Washington,Spokane,2020-04-01,145,4.0,,,,,,,
Washington,Stevens,2020-04-01,4,0.0,,,,,,,
Washington,Thurston,2020-04-01,51,0.0,,,,,,,
Washington,Walla Walla,2020-04-01,8,0.0,,,,,,,
Washington,Whatcom,2020-04-01,144,8.0,,,,,,,
Washington,Whitman,2020-04-01,10,0.0,,,,,,,
Washington,Yakima,2020-04-01,200,3.0,,,,,,,
Washington,Adams,2020-04-02,20,0.0,,,,,,,
Washington,Benton,2020-04-02,133,9.0,,,,,,,
Washington,Chelan,2020-04-02,19,3.0,,,,,,,
Washington,Clallam,2020-04-02,8,0.0,,,,,,,
Washington,Clark,2020-04-02,131,8.0,,,,,,,
Washington,Columbia,2020-04-02,1,0.0,,,,,,,
Washington,Cowlitz,2020-04-02,16,0.0,,,,,,,
Washington,Douglas,2020-04-02,6,0.0,,,,,,,
Washington,Ferry,2020-04-02,1,0.0,,,,,,,
Washington,Franklin,2020-04-02,43,0.0,,,,,,,
Washington,Grant,2020-04-02,74,0.0,,,,,,,
Washington,Grays Harbor,2020-04-02,2,0.0,,,,,,,
Washington,Island,2020-04-02,119,4.0,,,,,,,
Washington,Jefferson,2020-04-02,19,0.0,,,,,,,
Washington,King,2020-04-02,2658,177.0,,,,,,,
Washington,Kitsap,2020-04-02,85,0.0,,,,,,,
Washington,Kittitas,2020-04-02,10,0.0,,,,,,,
Washington,Klickitat,2020-04-02,9,1.0,,,,,,,
Washington,Lewis,2020-04-02,12,0.0,,,,,,,
Washington,Lincoln,2020-04-02,1,0.0,,,,,,,
Washington,Mason,2020-04-02,13,0.0,,,,,,,
Washington,Okanogan,2020-04-02,4,0.0,,,,,,,
Washington,Pend Oreille,2020-04-02,1,0.0,,,,,,,
Washington,Pierce,2020-04-02,499,7.0,,,,,,,
Washington,San Juan,2020-04-02,6,0.0,,,,,,,
Washington,Skagit,2020-04-02,153,4.0,,,,,,,
Washington,Skamania,2020-04-02,1,0.0,,,,,,,
Washington,Snohomish,2020-04-02,1375,39.0,,,,,,,
Washington,Spokane,2020-04-02,186,5.0,,,,,,,
Washington,Stevens,2020-04-02,5,0.0,,,,,,,
Washington,Thurston,2020-04-02,55,0.0,,,,,,,
Washington,Unknown,2020-04-02,510,0.0,,,,,,,
Washington,Walla Walla,2020-04-02,9,0.0,,,,,,,
Washington,Whatcom,2020-04-02,175,9.0,,,,,,,
Washington,Whitman,2020-04-02,11,0.0,,,,,,,
Washington,Yakima,2020-04-02,216,6.0,,,,,,,
Washington,Adams,2020-04-03,20,0.0,,,,,,,
Washington,Asotin,2020-04-03,1,0.0,,,,,,,
Washington,Benton,2020-04-03,136,13.0,,,,,,,
Washington,Chelan,2020-04-03,20,3.0,,,,,,,
Washington,Clallam,2020-04-03,8,0.0,,,,,,,
Washington,Clark,2020-04-03,137,8.0,,,,,,,
Washington,Columbia,2020-04-03,1,0.0,,,,,,,
Washington,Cowlitz,2020-04-03,18,0.0,,,,,,,
Washington,Douglas,2020-04-03,7,0.0,,,,,,,
Washington,Ferry,2020-04-03,1,0.0,,,,,,,
Washington,Franklin,2020-04-03,45,1.0,,,,,,,
Washington,Grant,2020-04-03,77,0.0,,,,,,,
Washington,Grays Harbor,2020-04-03,3,0.0,,,,,,,
Washington,Island,2020-04-03,122,4.0,,,,,,,
Washington,Jefferson,2020-04-03,19,0.0,,,,,,,
Washington,King,2020-04-03,2789,188.0,,,,,,,
Washington,Kitsap,2020-04-03,95,0.0,,,,,,,
Washington,Kittitas,2020-04-03,10,0.0,,,,,,,
Washington,Klickitat,2020-04-03,9,1.0,,,,,,,
Washington,Lewis,2020-04-03,12,0.0,,,,,,,
Washington,Lincoln,2020-04-03,1,0.0,,,,,,,
Washington,Mason,2020-04-03,13,0.0,,,,,,,
Washington,Okanogan,2020-04-03,4,0.0,,,,,,,
Washington,Pend Oreille,2020-04-03,1,0.0,,,,,,,
Washington,Pierce,2020-04-03,578,7.0,,,,,,,
Washington,San Juan,2020-04-03,6,0.0,,,,,,,
Washington,Skagit,2020-04-03,160,4.0,,,,,,,
Washington,Skamania,2020-04-03,1,0.0,,,,,,,
Washington,Snohomish,2020-04-03,1449,41.0,,,,,,,
Washington,Spokane,2020-04-03,194,7.0,,,,,,,
Washington,Stevens,2020-04-03,5,0.0,,,,,,,
Washington,Thurston,2020-04-03,58,0.0,,,,,,,
Washington,Unknown,2020-04-03,476,0.0,,,,,,,
Washington,Walla Walla,2020-04-03,9,0.0,,,,,,,
Washington,Whatcom,2020-04-03,182,9.0,,,,,,,
Washington,Whitman,2020-04-03,11,0.0,,,,,,,
Washington,Yakima,2020-04-03,289,7.0,,,,,,,
Washington,Adams,2020-04-04,23,0.0,,,,,,,
Washington,Asotin,2020-04-04,2,0.0,,,,,,,
Washington,Benton,2020-04-04,151,13.0,,,,,,,
Washington,Chelan,2020-04-04,23,3.0,,,,,,,
Washington,Clallam,2020-04-04,8,0.0,,,,,,,
Washington,Clark,2020-04-04,137,8.0,,,,,,,
Washington,Columbia,2020-04-04,1,0.0,,,,,,,
Washington,Cowlitz,2020-04-04,18,0.0,,,,,,,
Washington,Douglas,2020-04-04,10,0.0,,,,,,,
Washington,Ferry,2020-04-04,1,0.0,,,,,,,
Washington,Franklin,2020-04-04,49,1.0,,,,,,,
Washington,Grant,2020-04-04,80,1.0,,,,,,,
Washington,Grays Harbor,2020-04-04,3,0.0,,,,,,,
Washington,Island,2020-04-04,130,4.0,,,,,,,
Washington,Jefferson,2020-04-04,20,0.0,,,,,,,
Washington,King,2020-04-04,2900,204.0,,,,,,,
Washington,Kitsap,2020-04-04,95,0.0,,,,,,,
Washington,Kittitas,2020-04-04,10,0.0,,,,,,,
Washington,Klickitat,2020-04-04,9,1.0,,,,,,,
Washington,Lewis,2020-04-04,12,0.0,,,,,,,
Washington,Lincoln,2020-04-04,1,0.0,,,,,,,
Washington,Mason,2020-04-04,13,0.0,,,,,,,
Washington,Okanogan,2020-04-04,7,0.0,,,,,,,
Washington,Pend Oreille,2020-04-04,1,0.0,,,,,,,
Washington,Pierce,2020-04-04,627,8.0,,,,,,,
Washington,San Juan,2020-04-04,7,0.0,,,,,,,
Washington,Skagit,2020-04-04,161,4.0,,,,,,,
Washington,Skamania,2020-04-04,1,0.0,,,,,,,
Washington,Snohomish,2020-04-04,1502,44.0,,,,,,,
Washington,Spokane,2020-04-04,209,10.0,,,,,,,
Washington,Stevens,2020-04-04,5,0.0,,,,,,,
Washington,Thurston,2020-04-04,64,1.0,,,,,,,
Washington,Unknown,2020-04-04,710,0.0,,,,,,,
Washington,Wahkiakum,2020-04-04,1,0.0,,,,,,,
Washington,Walla Walla,2020-04-04,9,0.0,,,,,,,
Washington,Whatcom,2020-04-04,199,9.0,,,,,,,
Washington,Whitman,2020-04-04,11,0.0,,,,,,,
Washington,Yakima,2020-04-04,289,7.0,,,,,,,
Washington,Adams,2020-04-05,26,0.0,,,,,,,
Washington,Asotin,2020-04-05,3,0.0,,,,,,,
Washington,Benton,2020-04-05,166,13.0,,,,,,,
Washington,Chelan,2020-04-05,29,3.0,,,,,,,
Washington,Clallam,2020-04-05,8,0.0,,,,,,,
Washington,Clark,2020-04-05,145,8.0,,,,,,,
Washington,Columbia,2020-04-05,1,0.0,,,,,,,
Washington,Cowlitz,2020-04-05,18,0.0,,,,,,,
Washington,Douglas,2020-04-05,10,0.0,,,,,,,
Washington,Ferry,2020-04-05,1,0.0,,,,,,,
Washington,Franklin,2020-04-05,59,2.0,,,,,,,
Washington,Grant,2020-04-05,87,1.0,,,,,,,
Washington,Grays Harbor,2020-04-05,6,0.0,,,,,,,
Washington,Island,2020-04-05,132,5.0,,,,,,,
Washington,Jefferson,2020-04-05,22,0.0,,,,,,,
Washington,King,2020-04-05,3169,210.0,,,,,,,
Washington,Kitsap,2020-04-05,102,0.0,,,,,,,
Washington,Kittitas,2020-04-05,11,0.0,,,,,,,
Washington,Klickitat,2020-04-05,9,1.0,,,,,,,
Washington,Lewis,2020-04-05,16,0.0,,,,,,,
Washington,Lincoln,2020-04-05,1,0.0,,,,,,,
Washington,Mason,2020-04-05,14,0.0,,,,,,,
Washington,Okanogan,2020-04-05,9,0.0,,,,,,,
Washington,Pend Oreille,2020-04-05,1,0.0,,,,,,,
Washington,Pierce,2020-04-05,695,10.0,,,,,,,
Washington,San Juan,2020-04-05,7,0.0,,,,,,,
Washington,Skagit,2020-04-05,161,4.0,,,,,,,
Washington,Skamania,2020-04-05,1,0.0,,,,,,,
Washington,Snohomish,2020-04-05,1558,48.0,,,,,,,
Washington,Spokane,2020-04-05,219,11.0,,,,,,,
Washington,Stevens,2020-04-05,5,0.0,,,,,,,
Washington,Thurston,2020-04-05,67,1.0,,,,,,,
Washington,Unknown,2020-04-05,615,0.0,,,,,,,
Washington,Wahkiakum,2020-04-05,2,0.0,,,,,,,
Washington,Walla Walla,2020-04-05,12,0.0,,,,,,,
Washington,Whatcom,2020-04-05,224,15.0,,,,,,,
Washington,Whitman,2020-04-05,11,0.0,,,,,,,
Washington,Yakima,2020-04-05,363,12.0,,,,,,,
Washington,Adams,2020-04-06,27,0.0,,,,,,,
Washington,Asotin,2020-04-06,4,0.0,,,,,,,
Washington,Benton,2020-04-06,175,17.0,,,,,,,
Washington,Chelan,2020-04-06,34,3.0,,,,,,,
Washington,Clallam,2020-04-06,8,0.0,,,,,,,
Washington,Clark,2020-04-06,168,11.0,,,,,,,
Washington,Columbia,2020-04-06,1,0.0,,,,,,,
Washington,Cowlitz,2020-04-06,21,0.0,,,,,,,
Washington,Douglas,2020-04-06,10,0.0,,,,,,,
Washington,Ferry,2020-04-06,1,0.0,,,,,,,
Washington,Franklin,2020-04-06,64,1.0,,,,,,,
Washington,Grant,2020-04-06,90,2.0,,,,,,,
Washington,Grays Harbor,2020-04-06,6,0.0,,,,,,,
Washington,Island,2020-04-06,142,5.0,,,,,,,
Washington,Jefferson,2020-04-06,27,0.0,,,,,,,
Washington,King,2020-04-06,3333,224.0,,,,,,,
Washington,Kitsap,2020-04-06,111,1.0,,,,,,,
Washington,Kittitas,2020-04-06,13,0.0,,,,,,,
Washington,Klickitat,2020-04-06,11,1.0,,,,,,,
Washington,Lewis,2020-04-06,16,1.0,,,,,,,
Washington,Lincoln,2020-04-06,1,0.0,,,,,,,
Washington,Mason,2020-04-06,15,0.0,,,,,,,
Washington,Okanogan,2020-04-06,9,0.0,,,,,,,
Washington,Pend Oreille,2020-04-06,1,0.0,,,,,,,
Washington,Pierce,2020-04-06,724,12.0,,,,,,,
Washington,San Juan,2020-04-06,10,0.0,,,,,,,
Washington,Skagit,2020-04-06,166,4.0,,,,,,,
Washington,Skamania,2020-04-06,2,0.0,,,,,,,
Washington,Snohomish,2020-04-06,1602,57.0,,,,,,,
Washington,Spokane,2020-04-06,226,12.0,,,,,,,
Washington,Stevens,2020-04-06,5,0.0,,,,,,,
Washington,Thurston,2020-04-06,72,1.0,,,,,,,
Washington,Unknown,2020-04-06,653,0.0,,,,,,,
Washington,Wahkiakum,2020-04-06,2,0.0,,,,,,,
Washington,Walla Walla,2020-04-06,14,0.0,,,,,,,
Washington,Whatcom,2020-04-06,228,19.0,,,,,,,
Washington,Whitman,2020-04-06,13,0.0,,,,,,,
Washington,Yakima,2020-04-06,380,12.0,,,,,,,
Washington,Adams,2020-04-07,29,0.0,,,,,,,
Washington,Asotin,2020-04-07,4,0.0,,,,,,,
Washington,Benton,2020-04-07,179,19.0,,,,,,,
Washington,Chelan,2020-04-07,34,3.0,,,,,,,
Washington,Clallam,2020-04-07,9,0.0,,,,,,,
Washington,Clark,2020-04-07,185,13.0,,,,,,,
Washington,Columbia,2020-04-07,1,0.0,,,,,,,
Washington,Cowlitz,2020-04-07,21,0.0,,,,,,,
Washington,Douglas,2020-04-07,10,0.0,,,,,,,
Washington,Ferry,2020-04-07,1,0.0,,,,,,,
Washington,Franklin,2020-04-07,75,2.0,,,,,,,
Washington,Grant,2020-04-07,93,2.0,,,,,,,
Washington,Grays Harbor,2020-04-07,6,0.0,,,,,,,
Washington,Island,2020-04-07,145,6.0,,,,,,,
Washington,Jefferson,2020-04-07,27,0.0,,,,,,,
Washington,King,2020-04-07,3488,232.0,,,,,,,
Washington,Kitsap,2020-04-07,119,1.0,,,,,,,
Washington,Kittitas,2020-04-07,13,0.0,,,,,,,
Washington,Klickitat,2020-04-07,11,1.0,,,,,,,
Washington,Lewis,2020-04-07,16,1.0,,,,,,,
Washington,Lincoln,2020-04-07,1,0.0,,,,,,,
Washington,Mason,2020-04-07,17,0.0,,,,,,,
Washington,Okanogan,2020-04-07,10,0.0,,,,,,,
Washington,Pend Oreille,2020-04-07,1,0.0,,,,,,,
Washington,Pierce,2020-04-07,767,14.0,,,,,,,
Washington,San Juan,2020-04-07,11,0.0,,,,,,,
Washington,Skagit,2020-04-07,169,5.0,,,,,,,
Washington,Skamania,2020-04-07,2,0.0,,,,,,,
Washington,Snohomish,2020-04-07,1658,60.0,,,,,,,
